#####################################################################################################
# NeXus source file: GlassyC
# NXdata: name = img{0}_azimuthalIntegration_Px_34                 
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000513668149837
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331573224991384
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              1.0
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.7221899117023785e-06
# GlobalNormalization                               1.0287749320728268
# AbsTimeStamps                                     nan
# TimeStamps                                        1.370973825454712
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)glassyC_00203{00000}_AzInt_Px_34         Sig(q)glassyC_00203{00000}_AzInt_Px_34       
0.03507839071057801                1061.0608105331673                           1.0777407510069235                           
0.03522702422689801                1054.8579025223207                           1.0831584852342437                           
0.03537565769587327                1048.0204971019891                           1.065117584167641                            
0.03552429111730402                1045.9479143699373                           1.0670388379024554                           
0.035672924490990535               1043.1007367840882                           1.0561660546134128                           
0.03582155781673309                1042.3477238361274                           1.050596826878292                            
0.03597019109433192                1040.461442246188                            1.0618617618908401                           
0.03611882432358732                1039.16533440512                             1.0388568397283793                           
0.03626745750429954                1039.5837953071143                           1.0486326898830995                           
0.03641609063626884                1036.2292587996171                           1.035730157118417                            
0.03656472371929549                1035.4932739175924                           1.0392433948012867                           
0.03671335675317976                1033.6111026894594                           1.0382987007156554                           
0.0368619897377219                 1035.8715926226982                           1.02953932334799                             
0.03701062267272219                1032.5103288140135                           1.0300386265878088                           
0.03715925555798089                1034.522541350214                            1.0304975497404831                           
0.03730788839329828                1032.2128270669346                           1.0277202044779175                           
0.037456521178474596               1032.7092760745895                           1.0231325574731862                           
0.03760515391331015                1029.6273391347179                           1.0137078787918947                           
0.037753786597605164               1028.5422586891423                           1.0221331349671348                           
0.03790241923115994                1029.275464237143                            1.015099608824287                            
0.038051051813774724               1028.9932402615066                           1.016532216073603                            
0.03819968434524979                1026.1764459275003                           1.009936941397682                            
0.03834831682538542                1026.2501690791555                           1.0068895563998124                           
0.03849694925398188                1024.045952864268                            1.0130402963611225                           
0.03864558163083943                1025.628519590083                            1.0050540878118512                           
0.03879421395575834                1026.991618561049                            1.0052128807193053                           
0.038942846228538906               1020.5967767935449                           0.9920875499351609                           
0.03909147844898136                1020.9982515309636                           1.0048217146604763                           
0.03924011061688601                1020.5598597473361                           0.9930557379378301                           
0.0393887427320531                 1018.2238993585829                           0.9855712544439815                           
0.039537374794282924               1016.7112039746005                           0.9858070247592443                           
0.039686006803375744               1014.9197826958402                           0.9791784695979331                           
0.039834638759131825               1015.2073427359799                           0.984594202506959                            
0.03998327066135146                1016.275820693445                            0.976046055924132                            
0.04013190250983492                1013.2882913419659                           0.9690200553815801                           
0.04028053430438246                1012.1880527931735                           0.9745515767009403                           
0.04042916604479439                1010.550508695371                            0.9681721361637321                           
0.04057779773087095                1012.3653049037298                           0.9755795126620571                           
0.040726429362412435               1012.1288590301032                           0.9602628228183516                           
0.04087506093921912                1011.4246050853014                           0.9713761261451614                           
0.04102369246109126                1009.6644785364975                           0.968210599392401                            
0.04117232392782917                1012.1043638848349                           0.9616046996196846                           
0.041320955339233106               1011.5245568195908                           0.9677171020335051                           
0.041469586695103346               1013.3268898137553                           0.9621857672550485                           
0.04161821799524017                1011.011632523644                            0.9656346437390583                           
0.041766849239443855               1011.7105495193357                           0.9655106891264895                           
0.04191548042751469                1012.9996778803948                           0.9570964552694673                           
0.042064111559252944               1013.3379671570367                           0.9599391428850619                           
0.0422127426344589                 1017.11246293431                             0.9590378823811765                           
0.042361373652932834               1048.9336790144673                           0.9739247443890887                           
