#####################################################################################################
# NeXus source file: Noemi1
# NXdata: name = img{0}_azimuthalIntegration_Px_252                
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           15
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               288.1755905205494
# _sas_detc.center_eq                               956.9347235815438
# _sas_detc.dist_spec/detc                          6144.32372053
# _sas_detc.energy                                  12.00046066252769
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.03316188591951
# _sas_detc.bias                                    0
# _sas_detc.mask                                    D:\JT Raw and Compiled Data\SAXS Data\SWING Apr 2026 Photo-DISA\20251558\published-data\mask_trazo_6m_april26.txt
# Normalization                                     true
# Normalization Factor                              1.0
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           7.547588061524116e-07
# GlobalNormalization                               0.4498239026265973
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3561580181121826
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)ctac_00036{00000}_AzInt_Px_252           Sig(q)ctac_00036{00000}_AzInt_Px_252         
0.03132613362894304                2.148125667295471                            0.07456253042087149                          
0.03147459574176209                2.2412142595776445                           0.07598427966070691                          
0.03162305781237687                2.2076897859181273                           0.07550139761571689                          
0.03177151984058834                2.241009405627432                            0.07554441165264233                          
0.031919981826197444               2.0908825459986997                           0.0736481965161193                           
0.03206844376900511                2.1602408236810438                           0.07374940572079441                          
0.03221690566881231                2.0901960965681803                           0.07242100238995243                          
0.03236536752541998                2.274177147710704                            0.076145082925804                            
0.032513829338629056               2.120192370216284                            0.07298003108300243                          
0.03266229110824052                2.230845734904925                            0.07545948261122425                          
0.032810752834055275               2.141672307108862                            0.07273500488383931                          
0.03295921451587431                2.1585335904411425                           0.07326540401299564                          
0.03310767615349856                2.097444913056799                            0.07262857748679379                          
0.03325613774672897                2.181337788276634                            0.07328347621061626                          
0.033404599295366495               2.2182633176506017                           0.07394211058835339                          
0.03355306079921208                2.1766218246509554                           0.07304264587627438                          
0.03370152225806669                2.0761646155440356                           0.07254706283378014                          
0.033849983671731254               2.130882876984503                            0.07391950801224441                          
0.03399844504000674                2.2049734795268345                           0.07576378538078929                          
0.034146906362694095               2.0465019157099475                           0.07346513735053938                          
0.03429536763959428                2.0940051118331566                           0.07507372048140099                          
0.03444382887050824                2.2046060860724213                           0.07652299437666142                          
0.03459229005523692                2.295248224133445                            0.07685059474715035                          
0.03474075119358127                2.1903582596552966                           0.07438846651962976                          
0.034889212285342266               2.065296948673906                            0.07194802842284254                          
0.03503767333032085                2.1632513318386546                           0.07351027268475295                          
0.03518613432831797                2.181022487667456                            0.07356406270474834                          
