#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3756871223449707
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_56
# img{1}_AzInt_Px_57
# img{2}_AzInt_Px_58
# img{3}_AzInt_Px_59
# img{4}_AzInt_Px_60
#
#####################################################################################################
q(A-1)                             I(q)Ave_93_air_00010AzInt_Px       Sig(q)Ave_93_air_00010AzInt_Px     
0.0455782755685246                 1.0641023992820737                 0.017538827505067522               
0.04572673272210154                1.0364334582034436                 0.017183440411201352               
0.04587518981436679                1.0487654330729117                 0.017513512863624563               
0.046023646845121315               1.031511251506473                  0.017222981072286984               
0.04617210381416613                1.050790416033384                  0.017484059488617195               
0.04632056072130218                1.0437310423048332                 0.017434305107120053               
0.04646901756633046                1.063760716975116                  0.017619566776360805               
0.04661747434905198                1.0265520044903025                 0.01742925599383891                
0.0467659310692677                 1.051172939145438                  0.017468674500692075               
0.046914387726778625               1.0362901340391992                 0.0174369716291222                 
0.047062844321385744               1.0294397418523675                 0.017388293505027273               
0.04721130085289003                1.0394158122942796                 0.017352543644198627               
0.04735975732109248                1.022025923995848                  0.017270459164869422               
0.0475082137257941                 0.9872294335827313                 0.016849275715297096               
0.047656670066795866               1.0474675473358956                 0.017383110729776975               
0.04780512634389875                1.02977698403314                   0.017280960930196505               
0.047953582556903775               1.0337867144492443                 0.017029905736465602               
0.048102038705611916               1.0381600553042125                 0.017314697562360336               
0.048250494789824155               1.0118560635403062                 0.016987402469285318               
0.04839895080934152                1.0276814738377582                 0.01713754979388144                
0.048547406763964955               1.0561842706250357                 0.017275080933386235               
0.048695862653495486               1.017447133042324                  0.016929261925478743               
0.0488443184777341                 0.9699697737010352                 0.016666739456160002               
0.04899277423648181                1.0313783642711134                 0.017097280275274736               
0.049141229929539565               1.0304061772994129                 0.01707178419143423                
0.04928968555670842                1.0246420848956215                 0.017067890252723785               
0.04943814111778932                1.0054427077980563                 0.016820576023422094               
0.049586596612583286               1.0230086840232266                 0.017045412236888536               
0.049735052040891306               1.0398637631312742                 0.017132339691391607               
0.04988350740251437                1.0053373270444332                 0.016828235324429126               
0.050031962697253504               1.0256816617679516                 0.017023910270924075               
0.05018041792490968                1.0274120975814465                 0.01709980341544557                
0.05032887308528391                1.0204197455578827                 0.016850913170525502               
0.050477328178177204               0.9958163267424069                 0.01672283560365889                
0.05062578320339053                1.0256107862010455                 0.016936636574112773               
0.050774238160724905               0.9893454878089754                 0.01666831497169238                
0.05092269304998134                1.0135456337577655                 0.01694902012974035                
0.051071147870960835               1.0327929451630966                 0.01683404556023994                
0.05121960262346438                1.0351432104406975                 0.01708473668356239                
0.05136805730729297                1.012344403061191                  0.01678405840614866                
0.05151651192224765                0.9907645640107805                 0.016638000910052703               
0.05166496646812937                1.0294728358951837                 0.016942757318239528               
0.051813420944739175               1.03245789969474                   0.016941483864018413               
0.051961875351878045               0.995896489067059                  0.016672542072060766               
0.052110329689347014               1.0026937712575514                 0.01672085647956361                
0.05225878395694704                1.0234216524268056                 0.01679094868497462                
0.052407238154479174               1.0074406507663647                 0.01670964816768457                
0.052555692281744414               1.0046305614988207                 0.01661966087618026                
0.05270414633854377                0.9830881411119116                 0.016641014016412558               
0.05285260032467823                0.9843496662512841                 0.016426375219132074               
0.05300105423994882                1.0309514336190293                 0.016844354196993108               
0.05314950808415653                0.9999663787368007                 0.01655609941114825                
0.05329796185710238                1.0041858774312131                 0.01658283188028925                
0.05344641555858739                0.9950445198549602                 0.01662337308652319                
0.05359486918841256                0.9843896779297255                 0.016386026566047273               
0.05374332274637893                0.9905515195211058                 0.016569135008176576               
0.05389177623228745                0.9972038547963205                 0.016558089042426873               
0.0540402296459392                 0.9982275472248652                 0.016484437758140756               
0.05418868298713515                1.017610656269336                  0.016693363012174008               
0.054337136255676335               1.000679406822518                  0.016504685571407437               
0.05448558945136375                0.9974206780357138                 0.016477855083010813               
0.05463404257399843                0.9947960706702983                 0.01655466360455971                
0.05478249562338136                1.0357659816653677                 0.016725495864115057               
0.05493094859931359                1.023925683002606                  0.0166541541106286                 
0.05507940150159613                1.0078598356688384                 0.016482475863249756               
0.05522785433002999                1.0061366515058208                 0.016525161785550628               
0.05537630708441619                1.009223269701421                  0.01654242276143226                
0.055524759764555724               0.996330918278771                  0.016403983452656416               
0.05567321237024965                1.014179685590674                  0.01657475170500625                
0.05582166490129895                1.0152059307991699                 0.01651014356504794                
0.05597011735750466                0.9695772189456274                 0.016150651860539877               
0.05611856973866784                0.9984052985963437                 0.01636510281008538                
0.05626702204458946                1.0053228871977087                 0.01649400806296896                
0.05641547427507055                1.0247808213951248                 0.016628518273060715               
0.05656392642991215                1.033664060407903                  0.016635258667414093               
0.05671237850891525                1.0359147799771633                 0.016573047236438355               
0.05686083051188091                1.011791431200185                  0.0164026383307721                 
0.05700928243861012                1.0085924565287265                 0.016472443921564987               
0.05715773428890394                0.9696368058216785                 0.01604954419891012                
0.05730618606256337                0.995817856487025                  0.016335863639769375               
0.05745463775938945                0.9446388108866964                 0.01585670071819264                
0.05760308937918321                0.9777835592121062                 0.01607032154207659                
0.05775154092174564                0.9684601197475129                 0.016063107876946574               
0.05789999238687781                1.0129428050340263                 0.016404068157754824               
0.05804844377438073                0.9756947090881105                 0.016053345377322104               
0.058196895084055414               0.9374895624370939                 0.01574334886951012                
0.058345346315702956               0.999185880118276                  0.01624531593261867                
0.05849379746912427                0.9669588224764581                 0.015981154819969177               
0.05864224854412051                0.9854022064357567                 0.016063732535553224               
0.058790699540492625               0.9264309068379205                 0.015695458414464757               
0.058939150458041684               0.959633037975151                  0.015784806141048206               
0.05908760129656868                0.9726187408442568                 0.016004902151102417               
0.059236052055874705               0.9274989413366583                 0.0155624148107747                 
0.05938450273576074                0.9467105881808067                 0.015715340452169994               
0.059532953336027865               0.9472093165551663                 0.015786823460947518               
0.05968140385647707                0.9640503478613578                 0.015836056812308152               
0.05982985429690943                0.9584047970614631                 0.015857115341241814               
0.059978304657125926               0.9502435883952549                 0.015655796968820537               
0.06012675493692766                0.9382914633620916                 0.01558632451725928                
0.06027520513611564                0.9801592604015628                 0.016144292788260746               
0.06042365525449087                0.9568205171937182                 0.01620334017026722                
0.060572105291854465               0.9336121874510986                 0.016200637958076827               
0.06072055524800739                0.9815801052267566                 0.016697018274131788               
0.06086900512275071                0.9525131096044219                 0.0166468346992315                 
0.061017454915885505               0.9317709237104328                 0.016525854831010316               
0.06116590462721274                0.9216580858059824                 0.016524178401926937               
0.061314354256533525               0.9422861025333317                 0.016872333146809894               
0.06146280380364887                0.9219351843884827                 0.016679953084419906               
0.061611253268359825               0.9295605328528073                 0.016954431470321656               
0.061759702650467416               0.9189413492175461                 0.016735711513076547               
0.06190815194977271                0.9246213421003059                 0.017015010992309555               
0.06205660116607673                0.893927889117238                  0.016730136109259258               
0.06220505029918055                0.9125932157761527                 0.017139602523258513               
0.0623534993488852                 0.9179444368400503                 0.017119753760700424               
0.06250194831499173                0.9156006451543777                 0.017058251117514956               
