<X> <Y> <dY>
3.716350253482994e-02 3.451791411515458e-02 8.534768464024171e-04
3.731038971072909e-02 3.479730768064246e-02 8.535233112391569e-04
3.745727683765387e-02 3.430425737152782e-02 8.775979784685834e-04
3.760416391541153e-02 3.395459664862115e-02 8.695871259446944e-04
3.775105094380928e-02 3.564093317751452e-02 8.385240154018151e-04
3.789793792265433e-02 3.585980512945972e-02 8.444560771114452e-04
3.804482485175390e-02 3.642679163776254e-02 8.380416132885712e-04
3.819171173091522e-02 3.672770330390551e-02 8.312945535482601e-04
3.833859855994550e-02 3.739118663425896e-02 8.396148243038838e-04
3.848548533865198e-02 3.869359166179340e-02 8.347420154852900e-04
3.863237206684186e-02 4.019984291969466e-02 8.374816263084352e-04
3.877925874432238e-02 3.926843547647241e-02 8.421541008881015e-04
3.892614537090076e-02 4.110897980856912e-02 8.333486997131470e-04
3.907303194638420e-02 3.947001173120249e-02 8.417503715854868e-04
3.921991847057994e-02 4.190437958373313e-02 8.308738108019665e-04
3.936680494329520e-02 4.097733110116030e-02 8.343190524406014e-04
3.951369136433722e-02 4.115256685595906e-02 8.286863989066963e-04
3.966057773351322e-02 4.257494618825650e-02 8.246908608325924e-04
3.980746405063040e-02 4.275600172120180e-02 8.303158536681610e-04
3.995435031549600e-02 4.242951910845957e-02 8.162923758535482e-04
4.010123652791726e-02 4.285923245828445e-02 8.175617628167396e-04
4.024812268770137e-02 4.353434707153354e-02 8.205459050072179e-04
4.039500879465560e-02 4.343203909176042e-02 8.164507495112934e-04
4.054189484858715e-02 4.544246545756905e-02 8.196186667221045e-04
4.068878084930326e-02 4.468917282877492e-02 8.121572260921895e-04
4.083566679661114e-02 4.536965738211930e-02 8.175007025183117e-04
4.098255269031803e-02 4.430669270553798e-02 8.158403018735432e-04
4.112943853023117e-02 4.673948926727845e-02 8.289414398484938e-04
4.127632431615776e-02 4.606252850030513e-02 8.401048668728421e-04
4.142321004790505e-02 4.811377454873132e-02 8.477701046730433e-04
4.157009572528026e-02 4.755105114379522e-02 8.540220150941282e-04
4.171698134809063e-02 4.716461482811565e-02 8.626835217896751e-04
4.186386691614337e-02 4.815327784572230e-02 8.623027370689978e-04
4.201075242924574e-02 4.843657228074702e-02 8.699132920261038e-04
4.215763788720495e-02 4.996048269495863e-02 8.662268068357657e-04
4.230452328982824e-02 4.913696036688422e-02 8.723046010648077e-04
4.245140863692285e-02 5.014464669537443e-02 8.728798494239716e-04
4.259829392829599e-02 4.903495714618383e-02 8.695968920021923e-04
4.274517916375490e-02 5.034491390673970e-02 8.716094992354649e-04
4.289206434310684e-02 5.073847888305329e-02 8.746519542401863e-04
4.303894946615900e-02 4.930581937908462e-02 8.745139605116088e-04
4.318583453271865e-02 5.135281653311086e-02 8.749038740626124e-04
