#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3769869804382324
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_69
# img{1}_AzInt_Px_70
# img{2}_AzInt_Px_71
# img{3}_AzInt_Px_72
# img{4}_AzInt_Px_73
#
#####################################################################################################
q(A-1)                             I(q)Ave_114_OC0P05_00008AzInt_Px   Sig(q)Ave_114_OC0P05_00008AzInt_Px 
0.04498444634508007                0.9876922917165608                 0.01599934553819083                
0.04513290374191368                1.0084225111355734                 0.016401994458210545               
0.045281361078231656               0.9885535914677372                 0.016130114695005755               
0.045429818353834944               1.0264677165251985                 0.016461984764694456               
0.0455782755685246                 0.9846136253146703                 0.016224264231885104               
0.04572673272210154                1.0056445228490773                 0.016277340224969274               
0.04587518981436679                0.9990896864617437                 0.0164382680723489                 
0.046023646845121315               1.0028734894540148                 0.016331193101139098               
0.04617210381416613                0.9580322294726195                 0.01605440302187517                
0.04632056072130218                0.9978276182307116                 0.016393113359694365               
0.04646901756633046                1.0029054529788888                 0.016452131372313997               
0.04661747434905198                0.9654811176782477                 0.016254721197537077               
0.0467659310692677                 0.9637927892787781                 0.0160855708149305                 
0.046914387726778625               0.9423224477558751                 0.015989952478502063               
0.047062844321385744               0.9965600016357581                 0.016452413796712227               
0.04721130085289003                0.9810578868183171                 0.016211958821288557               
0.04735975732109248                0.9675574248890418                 0.0161596591955777                 
0.0475082137257941                 0.9653627983750555                 0.016022758037679517               
0.047656670066795866               0.9841451609719865                 0.016203351819860275               
0.04780512634389875                0.9633188383788018                 0.01607318403139036                
0.047953582556903775               0.9814596146094534                 0.01595711196292666                
0.048102038705611916               0.9752923444997466                 0.016138733813918102               
0.048250494789824155               0.971081938975954                  0.016003464579096197               
0.04839895080934152                0.9987433598395874                 0.016246712204112217               
0.048547406763964955               0.9788380357773138                 0.015992891048262212               
0.048695862653495486               0.990687055819303                  0.016064727192000812               
0.0488443184777341                 0.983077613384979                  0.01613555287966277                
0.04899277423648181                0.9797752585214852                 0.01602532509070877                
0.049141229929539565               0.9406173177065027                 0.01568567301398046                
0.04928968555670842                0.9809651289360588                 0.016059831107770976               
0.04943814111778932                0.9436080991928136                 0.015670317236909377               
0.049586596612583286               0.9922868317364444                 0.016143818985122706               
0.049735052040891306               0.9407655044620622                 0.015670722545880065               
0.04988350740251437                0.9675109638046357                 0.015875776453968836               
0.050031962697253504               0.9699595996116317                 0.01592024293870392                
0.05018041792490968                0.9454048957594269                 0.015774286043561386               
0.05032887308528391                0.9611598104608806                 0.015727160809368493               
0.050477328178177204               0.9289709670338727                 0.015532547848275138               
0.05062578320339053                0.9761430534478425                 0.01588958477562004                
0.050774238160724905               0.9487014001452903                 0.015696569020708845               
0.05092269304998134                0.9446537047300438                 0.015735489925375788               
0.051071147870960835               0.978196540196398                  0.01575483862600954                
0.05121960262346438                0.9486760413978486                 0.015728474875067323               
0.05136805730729297                0.9634903414452541                 0.015746334521945                  
0.05151651192224765                0.9705056313817332                 0.015835628217111063               
0.05166496646812937                0.9690447366422669                 0.015807582867200232               
0.051813420944739175               0.9524929911254721                 0.01564831972249981                
0.051961875351878045               0.9578989714409858                 0.015724406338753442               
0.052110329689347014               0.9832443159616702                 0.015923116434492315               
0.05225878395694704                0.9334606441570544                 0.015421204895754196               
0.052407238154479174               0.9434646655801912                 0.015550442771304402               
0.052555692281744414               0.9577982259799788                 0.015605448233033198               
0.05270414633854377                0.9794943591221225                 0.015973792751744365               
0.05285260032467823                0.9843461939904596                 0.015796621062757983               
0.05300105423994882                0.9709728697937774                 0.01572026463511971                
0.05314950808415653                0.9417510367452995                 0.015451004758225296               
0.05329796185710238                0.939803609932149                  0.015427361604285891               
0.05344641555858739                0.9859526017204031                 0.01591281486160554                
0.05359486918841256                0.9683702346710877                 0.015629043637227395               
0.05374332274637893                0.9393755118668985                 0.015516803958893627               
0.05389177623228745                0.9603290643427055                 0.01562595639955635                
0.0540402296459392                 0.9541123885620737                 0.0154981535121589                 
0.05418868298713515                0.9646207942078184                 0.015629718677590422               
0.054337136255676335               0.9568906171926368                 0.015520774541029129               
0.05448558945136375                0.9589042180844842                 0.015537093219903052               
0.05463404257399843                0.9263422613811502                 0.01536241770138382                
0.05478249562338136                0.9486323759920732                 0.015392901554812427               
0.05493094859931359                0.9358914287613633                 0.015311652509549393               
0.05507940150159613                0.9410263985774346                 0.015315929427508392               
0.05522785433002999                0.9292079682682781                 0.015271958912966501               
0.05537630708441619                0.9350563900898216                 0.015312342672385671               
0.055524759764555724               0.9583795233091982                 0.015471828945365413               
0.05567321237024965                0.9185991064195564                 0.015169476408412163               
0.05582166490129895                0.9550062077329153                 0.015399321433277227               
0.05597011735750466                0.9342214601714491                 0.015245613192148075               
0.05611856973866784                0.966221401741436                  0.015481853377290323               
0.05626702204458946                0.9540121888395952                 0.015451744105974469               
0.05641547427507055                0.9155112832496132                 0.015114363869649363               
0.05656392642991215                0.9514620759237576                 0.015348160005793412               
0.05671237850891525                0.9658416597181473                 0.01538909113065802                
0.05686083051188091                0.9415887134889939                 0.015216633804772983               
0.05700928243861012                0.9421953763374376                 0.015310640000275062               
0.05715773428890394                0.9446163463887156                 0.0152337671671115                 
0.05730618606256337                0.9466996186494117                 0.015317241136327195               
0.05745463775938945                0.9272400947801198                 0.015107563228582116               
0.05760308937918321                0.9362450714457873                 0.01512238056289993                
0.05775154092174564                0.9234625221308541                 0.015084103808666779               
0.05789999238687781                0.9082582189878774                 0.014937731183860811               
0.05804844377438073                0.9340593175848552                 0.01510481962304456                
0.058196895084055414               0.9109798724725925                 0.014924073694301768               
0.058345346315702956               0.9032652776980532                 0.014853605674707268               
0.05849379746912427                0.9081641913259206                 0.014893943767279252               
0.05864224854412051                0.9163596534615348                 0.014896712095180958               
0.058790699540492625               0.9005321003447995                 0.014881272085763666               
0.058939150458041684               0.9253959158291458                 0.014906365005655531               
0.05908760129656868                0.8987389345803113                 0.014795185042466918               
0.059236052055874705               0.8971007692121935                 0.014718442283188008               
0.05938450273576074                0.8890089747674568                 0.014644934293430934               
0.059532953336027865               0.8779258672029752                 0.014615867909985102               
0.05968140385647707                0.8869713479012272                 0.014607404331431127               
0.05982985429690943                0.9120642353177869                 0.014876106948927794               
0.059978304657125926               0.8966768139194772                 0.014625132382711134               
0.06012675493692766                0.9010000475488814                 0.014687833230463299               
0.06027520513611564                0.9020169568952656                 0.014893613046378141               
0.06042365525449087                0.9011083426277893                 0.015121737773970583               
0.060572105291854465               0.9005813603957792                 0.01530150122363286                
0.06072055524800739                0.8846635188157841                 0.015243760106695198               
0.06086900512275071                0.8738789583408947                 0.015333570734442564               
0.061017454915885505               0.8516619250308842                 0.015193721782532307               
0.06116590462721274                0.8983720935722153                 0.015688649962387228               
0.061314354256533525               0.8940491885660478                 0.015804707150432005               
0.06146280380364887                0.8855391008236453                 0.015720730935415005               
0.061611253268359825               0.8939729043256861                 0.015989316435826302               
0.061759702650467416               0.8751908859452516                 0.015706232175186997               
0.06190815194977271                0.8848966931014111                 0.016007220417835553               
0.06205660116607673                0.8889478746066211                 0.016043796201603042               
