#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.4075279235839844
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_94
# img{1}_AzInt_Px_95
# img{2}_AzInt_Px_96
# img{3}_AzInt_Px_97
# img{4}_AzInt_Px_98
#
#####################################################################################################
q(A-1)                             I(q)Ave_119_PR8PLD_00013AzInt_Px   Sig(q)Ave_119_PR8PLD_00013AzInt_Px 
0.0455782755685246                 86.31118353171634                  0.1531837539388226                 
0.04572673272210154                85.03906032728581                  0.15094455352808966                
0.04587518981436679                83.07187239705212                  0.15115738180965055                
0.046023646845121315               80.92137193724815                  0.14793584268844445                
0.04617210381416613                79.25511055249565                  0.14725368568964003                
0.04632056072130218                77.78364445668532                  0.14595725845711766                
0.04646901756633046                75.85237197131177                  0.14428701944672026                
0.04661747434905198                74.30821371306972                  0.14380536454608683                
0.0467659310692677                 72.61527958728092                  0.14080173540296645                
0.046914387726778625               71.00365148884043                  0.13997083834610874                
0.047062844321385744               69.05834369473831                  0.13811350089725222                
0.04721130085289003                67.22754022590402                  0.13533558401967372                
0.04735975732109248                65.59917753566921                  0.13418148014960748                
0.0475082137257941                 63.8997423548892                   0.13145936893807117                
0.047656670066795866               62.25453847299011                  0.12995962935238764                
0.04780512634389875                60.706065806055996                 0.12867156767500362                
0.047953582556903775               59.01090206763346                  0.12477590508186578                
0.048102038705611916               57.288297279868246                 0.12473427783850703                
0.048250494789824155               55.50304908495933                  0.12200959154323307                
0.04839895080934152                53.89573651473849                  0.12035497690279477                
0.048547406763964955               52.56958030784948                  0.11819160830561626                
0.048695862653495486               51.00123529397186                  0.11623667306578922                
0.0488443184777341                 49.411859313081095                 0.11535961618949744                
0.04899277423648181                47.997440539986556                 0.11310916614309248                
0.049141229929539565               46.47013270668624                  0.11118094197590027                
0.04928968555670842                44.93880869425549                  0.10961575576818097                
0.04943814111778932                43.476722152907826                 0.10726505036997173                
0.049586596612583286               42.063940331905805                 0.10599664962933272                
0.049735052040891306               40.802834279075554                 0.10407439874191189                
0.04988350740251437                39.421209963880735                 0.10219207401362493                
0.050031962697253504               38.12184836353306                  0.10064887819334256                
0.05018041792490968                36.71005889259784                  0.09912419239402691                
0.05032887308528391                35.488082693216505                 0.0963703610555476                 
0.050477328178177204               34.40443276020146                  0.09532224569373494                
0.05062578320339053                33.15213673986753                  0.09338120057956602                
0.050774238160724905               32.02543054288493                  0.09196796929743584                
0.05092269304998134                31.11703041606314                  0.0910731929585795                 
0.051071147870960835               29.940997979174874                 0.08789889198905841                
0.05121960262346438                28.75795286707376                  0.08732842079087191                
0.05136805730729297                27.72125000749484                  0.08517455549921177                
0.05151651192224765                26.707413999686576                 0.0837721983070712                 
0.05166496646812937                25.937298848677393                 0.08247171919583798                
0.051813420944739175               24.927807792123843                 0.08072841367584663                
0.051961875351878045               24.023982063289054                 0.07941179623580409                
0.052110329689347014               23.183743571441816                 0.07797103057410075                
0.05225878395694704                22.42328494285175                  0.07621994161928589                
0.052407238154479174               21.672488696642397                 0.07515894486530564                
0.052555692281744414               20.800095871378307                 0.07333628582335877                
0.05270414633854377                20.16713869545737                  0.07309340298452942                
0.05285260032467823                19.45344300135195                  0.07081621726105074                
0.05300105423994882                18.757981479085647                 0.06967795388307374                
0.05314950808415653                18.129744289675653                 0.06836456216609932                
0.05329796185710238                17.667601816772525                 0.0674538049183437                 
0.05344641555858739                16.945724338516968                 0.06652656204037291                
0.05359486918841256                16.463913540331088                 0.0649865488428298                 
0.05374332274637893                15.950396794511244                 0.06447835139572877                
0.05389177623228745                15.493591326997537                 0.06329406261864765                
0.0540402296459392                 15.072541723408781                 0.06211856823550328                
0.05418868298713515                14.789870869257808                 0.06171673453742561                
0.054337136255676335               14.229770636883817                 0.06035695366980944                
0.05448558945136375                13.827436090916882                 0.05949725574679443                
0.05463404257399843                13.687887305043239                 0.05955145903955419                
0.05478249562338136                13.33097627434824                  0.058190072053528184               
0.05493094859931359                13.001936137731125                 0.057552157384242374               
0.05507940150159613                12.712878968956337                 0.056769252787785184               
0.05522785433002999                12.526618236590055                 0.05654628654493663                
0.05537630708441619                12.316576945693468                 0.056042417754619725               
0.055524759764555724               12.07648860976548                  0.05538455269040703                
0.05567321237024965                11.944841589684057                 0.05516326247643259                
0.05582166490129895                11.836960403026975                 0.05467204557937185                
0.05597011735750466                11.563277349938335                 0.05408900473272752                
0.05611856973866784                11.594565283510773                 0.05408292059497501                
0.05626702204458946                11.585573971954421                 0.05430033672581543                
0.05641547427507055                11.477489524150835                 0.05396711660523133                
0.05656392642991215                11.472672258228139                 0.053745211151969716               
0.05671237850891525                11.287137210750867                 0.053051558755327834               
0.05686083051188091                11.444068405856683                 0.053496866884945905               
0.05700928243861012                11.473517592417                    0.053878800614688874               
0.05715773428890394                11.385584000406928                 0.053334308723456195               
0.05730618606256337                11.46007377790174                  0.0537422429200615                 
0.05745463775938945                11.482016197336607                 0.05361103490199285                
0.05760308937918321                11.592317837530477                 0.05366128742573149                
0.05775154092174564                11.558848844200531                 0.053816301467208304               
0.05789999238687781                11.809577540209254                 0.054318348493424595               
0.05804844377438073                11.846770539193479                 0.05424666700234344                
0.058196895084055414               11.915801362566778                 0.05443110191846891                
0.058345346315702956               12.017422220995769                 0.05463655107398393                
0.05849379746912427                12.21185799918702                  0.05507663217164203                
0.05864224854412051                12.301250597423255                 0.05504044329701339                
0.058790699540492625               12.401489140100276                 0.05568999579605956                
0.058939150458041684               12.611265526596384                 0.055492785107507436               
0.05908760129656868                12.800714105547694                 0.056307876069057516               
0.059236052055874705               12.90531107499658                  0.05629557455210963                
0.05938450273576074                13.106579088297147                 0.056706087298465414               
0.059532953336027865               13.237098982222548                 0.05723223191742346                
0.05968140385647707                13.35936052479271                  0.05716917339429539                
0.05982985429690943                13.589089313676334                 0.05790518397538482                
0.059978304657125926               13.608778775071235                 0.0574563622873572                 
0.06012675493692766                13.813819784619753                 0.05799628061338572                
0.06027520513611564                14.049276839780967                 0.05927442805768983                
0.06042365525449087                14.135595529653875                 0.06039755449316211                
0.060572105291854465               14.427690668790595                 0.061761842939340485               
0.06072055524800739                14.520143637646829                 0.06227813321161611                
0.06086900512275071                14.833949699466146                 0.0637079262331471                 
0.061017454915885505               14.974516390262504                 0.06424766332399201                
0.06116590462721274                14.990203661800303                 0.06462621577074038                
0.061314354256533525               15.294624758716925                 0.06592088127931386                
0.06146280380364887                15.447315498488056                 0.06621284218598532                
0.061611253268359825               15.543883539263287                 0.06723544281799029                
0.061759702650467416               15.704038830076382                 0.06709296192479484                
0.06190815194977271                15.865470458918224                 0.06835079893148746                
0.06205660116607673                15.903352961140445                 0.06843276265463612                
0.06220505029918055                16.161441906275755                 0.06994728852190576                
0.0623534993488852                 16.117239917639814                 0.06956728379002529                
0.06250194831499173                16.4338552575918                   0.07008509106864401                
0.06265039719730119                16.501627448079738                 0.07092906159091007                
0.06279884599561461                16.644291821328178                 0.07148814555783764                
0.06294729470973306                16.672272170983177                 0.07197639532641342                
