<X> <Y> <dY>
5.537630708441619e-02 7.217297055282240e-01 6.500117579114186e-03
5.552475976455573e-02 7.435549141500369e-01 6.565827197805295e-03
5.567321237024965e-02 7.782268490062569e-01 6.725249884804667e-03
5.582166490129895e-02 8.069269658196979e-01 6.784502615381357e-03
5.597011735750465e-02 8.328380551116122e-01 6.893335179805984e-03
5.611856973866784e-02 8.499154882283613e-01 6.956538922858599e-03
5.626702204458946e-02 8.713130264663291e-01 7.069076817935649e-03
5.641547427507055e-02 9.088699660933393e-01 7.170484338068641e-03
5.656392642991215e-02 9.160483699792560e-01 7.171414264883288e-03
5.671237850891523e-02 9.314482126129394e-01 7.201859848640400e-03
5.686083051188091e-02 9.546584707264095e-01 7.298812451019298e-03
5.700928243861012e-02 9.647105659662703e-01 7.367219156395991e-03
5.715773428890394e-02 9.701839004889180e-01 7.343568866674938e-03
5.730618606256337e-02 9.675791285102130e-01 7.361008865969441e-03
5.745463775938945e-02 9.837977692848909e-01 7.405645381960459e-03
5.760308937918321e-02 9.836418023211974e-01 7.353208613490434e-03
5.775154092174565e-02 9.770887685940516e-01 7.382210298395800e-03
5.789999238687781e-02 9.598295236409085e-01 7.301194488593895e-03
5.804844377438072e-02 9.648257587062374e-01 7.292853616496560e-03
5.819689508405541e-02 9.458324812131591e-01 7.237204535650532e-03
5.834534631570294e-02 9.504922886742576e-01 7.246925768846262e-03
5.849379746912427e-02 9.477248947695271e-01 7.236854816248083e-03
5.864224854412050e-02 9.090203700848531e-01 7.073221448083060e-03
5.879069954049263e-02 9.001072189544048e-01 7.094480127618747e-03
5.893915045804167e-02 8.733051016259952e-01 6.915120723016986e-03
5.908760129656868e-02 8.526645938564840e-01 6.877940934297751e-03
5.923605205587472e-02 8.258801920097673e-01 6.763517055013727e-03
5.938450273576075e-02 8.059443284421268e-01 6.671136729239416e-03
5.953295333602786e-02 7.767507761985915e-01 6.601456079847477e-03
5.968140385647707e-02 7.498526692488102e-01 6.459013741489199e-03
